id;xcoord;ycoord;fid;castanea;vege;cat_vege;z_coord
;m;m;;;;;m
V;R;R;;;V;K;A
;;;;;;; 
id_cat;x;y;;;name_vegetation;category;absolute_depth
;;;;;;; 
400;1624430.3944048;4840839.98369915;147;;pineta;6;0
467;1624119.07818053;4841455.92663825;147;;pineta;6;0
477;1624629.14315591;4841178.61202288;147;;pineta;6;0
493;1624467.28096599;4841489.10327189;147;;pineta;6;0
508;1624361.19137947;4840833.49113699;147;;pineta;6;0
549;1624610.47788432;4841012.33877514;147;;pineta;6;0
630;1624358.74614804;4841303.04205243;147;;pineta;6;0
631;1624457.55360514;4841414.3922708;147;;pineta;6;0
697;1624261.47213316;4841372.08118303;147;;pineta;6;0
746;1624477.48745259;4840734.15941631;147;;pineta;6;0
753;1624487.00838262;4840992.85941082;147;;pineta;6;0
791;1624407.5390314;4841484.01353232;147;;pineta;6;0
831;1624501.22541703;4840917.57316003;147;;pineta;6;0
862;1624282.55540019;4841144.3224676;147;;pineta;6;0
901;1624846.15484623;4841063.71224519;147;;pineta;6;0
929;1624320.79870956;4841363.43590881;147;;pineta;6;0
943;1624439.22390743;4840865.29355021;147;;pineta;6;0
945;1624511.19476603;4841194.2567126;147;;pineta;6;0
957;1624349.16472228;4841498.45487961;147;;pineta;6;0
958;1624302.7325635;4841161.78093136;147;;pineta;6;0
990;1624435.35668734;4841482.00719818;147;;pineta;6;0
15;1623055.94683369;4843871.92558867;149;;pineta;6;0
367;1623075.78422841;4844258.03697718;149;;pineta;6;0
384;1623239.37615547;4844035.18354992;149;;pineta;6;0
432;1623082.55460947;4843931.4916443;149;;pineta;6;0
554;1623075.72539156;4844048.70770098;149;;pineta;6;0
610;1623161.33887444;4844178.94029555;149;;pineta;6;0
716;1623103.83502312;4843927.33422068;149;;pineta;6;0
826;1622981.71768415;4843820.27435966;149;;pineta;6;0
952;1623328.90045676;4844013.61583182;149;;pineta;6;0
9;1625105.49655792;4842964.445666;151;;pineta;6;0
59;1624923.72435409;4842754.15654464;151;;pineta;6;0
64;1624867.46437244;4842699.10580796;151;;pineta;6;0
65;1625090.06601523;4842526.7718212;151;;pineta;6;0
108;1624570.14929424;4842429.36465208;151;;pineta;6;0
118;1624599.44154127;4842676.99272774;151;;pineta;6;0
123;1625146.53983489;4842754.48765887;151;;pineta;6;0
149;1625066.61922478;4842746.42263377;151;;pineta;6;0
175;1624615.08707823;4842431.72213254;151;;pineta;6;0
210;1625125.98886711;4842654.78608322;151;;pineta;6;0
258;1624576.79685917;4842805.80287745;151;;pineta;6;0
314;1624449.78961862;4842263.31858128;151;;pineta;6;0
343;1624918.93974852;4842425.11076306;151;;pineta;6;0
360;1625084.01318201;4843094.66995224;151;;pineta;6;0
365;1624928.73706552;4842593.10528162;151;;pineta;6;0
376;1624551.44264136;4842470.16036266;151;;pineta;6;0
388;1624329.02477283;4842344.87676105;151;;pineta;6;0
398;1624518.19485904;4842328.80881953;151;;pineta;6;0
434;1624641.64987303;4842446.27354169;151;;pineta;6;0
444;1624772.99787874;4842824.72079787;151;;pineta;6;0
495;1624514.50073982;4842254.87693356;151;;pineta;6;0
512;1624689.54079905;4842504.57381184;151;;pineta;6;0
569;1625042.71482163;4842350.04053703;151;;pineta;6;0
606;1625167.95198666;4842260.50347671;151;;pineta;6;0
621;1625100.08735511;4843017.59650665;151;;pineta;6;0
624;1624445.83656547;4842358.16762045;151;;pineta;6;0
687;1624286.38920436;4842248.86022446;151;;pineta;6;0
710;1624608.27691477;4842806.91901814;151;;pineta;6;0
719;1624264.09572434;4842263.40561889;151;;pineta;6;0
739;1624806.91654305;4842721.06136911;151;;pineta;6;0
770;1624595.06349786;4842369.72189362;151;;pineta;6;0
817;1625288.61121986;4842707.34159168;151;;pineta;6;0
872;1624893.4012852;4842513.28554391;151;;pineta;6;0
873;1624713.86840644;4842724.4325169;151;;pineta;6;0
930;1624863.77176539;4842603.37408551;151;;pineta;6;0
949;1624667.45974415;4842789.40994185;151;;pineta;6;0
959;1624342.95803685;4842253.65143975;151;;pineta;6;0
967;1625022.49426447;4842615.99892052;151;;pineta;6;0
971;1624418.74985734;4842216.30778692;151;;pineta;6;0
114;1625108.26681045;4842141.80632127;152;;pineta;6;0
116;1625051.49093368;4842159.06614035;152;;pineta;6;0
533;1624901.72641916;4842200.07809422;152;;pineta;6;0
551;1624979.28144775;4841947.7230641;152;;pineta;6;0
643;1624621.57891333;4842229.88570274;152;;pineta;6;0
790;1625065.44298025;4841932.30625382;152;;pineta;6;0
903;1625044.12065078;4842023.82331607;152;;pineta;6;0
914;1624799.27379895;4842172.60426116;152;;pineta;6;0
940;1624802.96092522;4841916.27308321;152;;pineta;6;0
946;1625079.34722475;4842032.33138364;152;;pineta;6;0
963;1624653.11739337;4842009.49220433;152;;pineta;6;0
984;1625039.82883045;4841928.16221213;152;;pineta;6;0
992;1624668.09911786;4842038.80942775;152;;pineta;6;0
49;1624612.99978356;4841676.89109773;158;;pineta;6;0
110;1624693.90377225;4841621.87346568;158;;pineta;6;0
117;1624998.76661909;4841588.38447205;158;;pineta;6;0
139;1624554.28032977;4841506.33929791;158;;pineta;6;0
188;1624711.90176776;4841657.67242048;158;;pineta;6;0
418;1624431.71432952;4841777.62150311;158;;pineta;6;0
487;1624508.48394943;4841788.30447203;158;;pineta;6;0
498;1624733.32455187;4841616.47340105;158;;pineta;6;0
531;1624751.64517104;4841479.82133474;158;;pineta;6;0
679;1624564.60269579;4841853.45584197;158;;pineta;6;0
701;1624740.95579996;4841425.76632306;158;;pineta;6;0
810;1624622.20388251;4841773.46064563;158;;pineta;6;0
899;1624462.51546277;4841901.16560686;158;;pineta;6;0
932;1624574.10090353;4841768.38057563;158;;pineta;6;0
976;1624620.70213928;4841736.75365346;158;;pineta;6;0
30;1624430.50452558;4842973.86536299;159;;pineta;6;0
39;1624272.73278932;4843196.45806627;159;;pineta;6;0
40;1624247.90166791;4843188.10725234;159;;pineta;6;0
45;1624065.8936133;4843083.35143277;159;;pineta;6;0
106;1623851.94766441;4843422.3866472;159;;pineta;6;0
168;1623863.59838427;4843295.67691024;159;;pineta;6;0
197;1624120.09032681;4843369.20934756;159;;pineta;6;0
212;1623628.69671908;4843142.09547455;159;;pineta;6;0
222;1623913.93914576;4843048.94351412;159;;pineta;6;0
279;1623824.12781232;4843039.24802385;159;;pineta;6;0
334;1624253.27813246;4842860.6885372;159;;pineta;6;0
