id;xcoord;ycoord;fid;castanea;vege;cat_vege;z_coord
1957;1623267.195;4841059.1453;144;;pineta;6;0
1958;1623367.195;4841059.1453;144;;pineta;6;0
1961;1623667.195;4841059.1453;144;;pineta;6;0
1962;1623767.195;4841059.1453;144;;pineta;6;0
1963;1623867.195;4841059.1453;144;;pineta;6;0
1897;1622967.195;4841159.1453;144;;pineta;6;0
2130;1623467.195;4840759.1453;144;;pineta;6;0
2131;1623567.195;4840759.1453;144;;pineta;6;0
2132;1623667.195;4840759.1453;144;;pineta;6;0
2133;1623767.195;4840759.1453;144;;pineta;6;0
2134;1623867.195;4840759.1453;144;;pineta;6;0
2135;1623967.195;4840759.1453;144;;pineta;6;0
2190;1623767.195;4840659.1453;144;;pineta;6;0
2191;1623867.195;4840659.1453;144;;pineta;6;0
2192;1623967.195;4840659.1453;144;;pineta;6;0
2248;1623867.195;4840559.1453;144;;pineta;6;0
2249;1623967.195;4840559.1453;144;;pineta;6;0
2305;1623867.195;4840459.1453;144;;pineta;6;0
2306;1623967.195;4840459.1453;144;;pineta;6;0
2359;1623567.195;4840359.1453;144;;pineta;6;0
2360;1623667.195;4840359.1453;144;;pineta;6;0
2363;1623967.195;4840359.1453;144;;pineta;6;0
1839;1622867.195;4841259.1453;144;;pineta;6;0
1840;1622967.195;4841259.1453;144;;pineta;6;0
1841;1623067.195;4841259.1453;144;;pineta;6;0
1898;1623067.195;4841159.1453;144;;pineta;6;0
1955;1623067.195;4841059.1453;144;;pineta;6;0
2071;1623267.195;4840859.1453;144;;pineta;6;0
2072;1623367.195;4840859.1453;144;;pineta;6;0
2129;1623367.195;4840759.1453;144;;pineta;6;0
2020;1623867.195;4840959.1453;144;;pineta;6;0
2077;1623867.195;4840859.1453;144;;pineta;6;0
1781;1622767.195;4841359.1453;144;;pineta;6;0
1782;1622867.195;4841359.1453;144;;pineta;6;0
2013;1623167.195;4840959.1453;144;;pineta;6;0
2014;1623267.195;4840959.1453;144;;pineta;6;0
2015;1623367.195;4840959.1453;144;;pineta;6;0
2018;1623667.195;4840959.1453;144;;pineta;6;0
2019;1623767.195;4840959.1453;144;;pineta;6;0
2075;1623667.195;4840859.1453;144;;pineta;6;0
2076;1623767.195;4840859.1453;144;;pineta;6;0
1620;1623767.195;4841659.1453;145;;pineta;6;0
2140;1624467.195;4840759.1453;147;;pineta;6;0
1799;1624567.195;4841359.1453;147;;pineta;6;0
1856;1624567.195;4841259.1453;147;;pineta;6;0
1857;1624667.195;4841259.1453;147;;pineta;6;0
1913;1624567.195;4841159.1453;147;;pineta;6;0
1914;1624667.195;4841159.1453;147;;pineta;6;0
1970;1624567.195;4841059.1453;147;;pineta;6;0
1971;1624667.195;4841059.1453;147;;pineta;6;0
1972;1624767.195;4841059.1453;147;;pineta;6;0
2027;1624567.195;4840959.1453;147;;pineta;6;0
2028;1624667.195;4840959.1453;147;;pineta;6;0
1854;1624367.195;4841259.1453;147;;pineta;6;0
1855;1624467.195;4841259.1453;147;;pineta;6;0
1910;1624267.195;4841159.1453;147;;pineta;6;0
1912;1624467.195;4841159.1453;147;;pineta;6;0
1968;1624367.195;4841059.1453;147;;pineta;6;0
1969;1624467.195;4841059.1453;147;;pineta;6;0
2025;1624367.195;4840959.1453;147;;pineta;6;0
2026;1624467.195;4840959.1453;147;;pineta;6;0
1737;1624067.195;4841459.1453;147;;pineta;6;0
1738;1624167.195;4841459.1453;147;;pineta;6;0
2083;1624467.195;4840859.1453;147;;pineta;6;0
1682;1624267.195;4841559.1453;147;;pineta;6;0
1740;1624367.195;4841459.1453;147;;pineta;6;0
1741;1624467.195;4841459.1453;147;;pineta;6;0
1796;1624267.195;4841359.1453;147;;pineta;6;0
1797;1624367.195;4841359.1453;147;;pineta;6;0
2084;1624567.195;4840859.1453;147;;pineta;6;0
2085;1624667.195;4840859.1453;147;;pineta;6;0
304;1623267.195;4843959.1453;149;;pineta;6;0
188;1623067.195;4844159.1453;149;;pineta;6;0
189;1623167.195;4844159.1453;149;;pineta;6;0
190;1623267.195;4844159.1453;149;;pineta;6;0
245;1623067.195;4844059.1453;149;;pineta;6;0
246;1623167.195;4844059.1453;149;;pineta;6;0
247;1623267.195;4844059.1453;149;;pineta;6;0
248;1623367.195;4844059.1453;149;;pineta;6;0
249;1623467.195;4844059.1453;149;;pineta;6;0
301;1622967.195;4843959.1453;149;;pineta;6;0
302;1623067.195;4843959.1453;149;;pineta;6;0
303;1623167.195;4843959.1453;149;;pineta;6;0
359;1623067.195;4843859.1453;149;;pineta;6;0
949;1625067.195;4842859.1453;151;;pineta;6;0
950;1625167.195;4842859.1453;151;;pineta;6;0
1001;1624567.195;4842759.1453;151;;pineta;6;0
1002;1624667.195;4842759.1453;151;;pineta;6;0
1003;1624767.195;4842759.1453;151;;pineta;6;0
1005;1624967.195;4842759.1453;151;;pineta;6;0
1006;1625067.195;4842759.1453;151;;pineta;6;0
1007;1625167.195;4842759.1453;151;;pineta;6;0
1058;1624567.195;4842659.1453;151;;pineta;6;0
1059;1624667.195;4842659.1453;151;;pineta;6;0
1060;1624767.195;4842659.1453;151;;pineta;6;0
1061;1624867.195;4842659.1453;151;;pineta;6;0
1062;1624967.195;4842659.1453;151;;pineta;6;0
1063;1625067.195;4842659.1453;151;;pineta;6;0
1118;1624867.195;4842559.1453;151;;pineta;6;0
1172;1624567.195;4842459.1453;151;;pineta;6;0
1173;1624667.195;4842459.1453;151;;pineta;6;0
1174;1624767.195;4842459.1453;151;;pineta;6;0
1175;1624867.195;4842459.1453;151;;pineta;6;0
1229;1624567.195;4842359.1453;151;;pineta;6;0
1230;1624667.195;4842359.1453;151;;pineta;6;0
1231;1624767.195;4842359.1453;151;;pineta;6;0
1234;1625067.195;4842359.1453;151;;pineta;6;0
1235;1625167.195;4842359.1453;151;;pineta;6;0
1286;1624567.195;4842259.1453;151;;pineta;6;0
1292;1625167.195;4842259.1453;151;;pineta;6;0
1283;1624267.195;4842259.1453;151;;pineta;6;0
1284;1624367.195;4842259.1453;151;;pineta;6;0
1285;1624467.195;4842259.1453;151;;pineta;6;0
1342;1624467.195;4842159.1453;151;;pineta;6;0
1399;1624467.195;4842059.1453;151;;pineta;6;0
1171;1624467.195;4842459.1453;151;;pineta;6;0
1227;1624367.195;4842359.1453;151;;pineta;6;0
1228;1624467.195;4842359.1453;151;;pineta;6;0
1287;1624667.195;4842259.1453;152;;pineta;6;0
1288;1624767.195;4842259.1453;152;;pineta;6;0
1289;1624867.195;4842259.1453;152;;pineta;6;0
1343;1624567.195;4842159.1453;152;;pineta;6;0
1344;1624667.195;4842159.1453;152;;pineta;6;0
1345;1624767.195;4842159.1453;152;;pineta;6;0
1346;1624867.195;4842159.1453;152;;pineta;6;0
1347;1624967.195;4842159.1453;152;;pineta;6;0
1348;1625067.195;4842159.1453;152;;pineta;6;0
1400;1624567.195;4842059.1453;152;;pineta;6;0
1401;1624667.195;4842059.1453;152;;pineta;6;0
1402;1624767.195;4842059.1453;152;;pineta;6;0
1403;1624867.195;4842059.1453;152;;pineta;6;0
1404;1624967.195;4842059.1453;152;;pineta;6;0
1405;1625067.195;4842059.1453;152;;pineta;6;0
1406;1625167.195;4842059.1453;152;;pineta;6;0
1458;1624667.195;4841959.1453;152;;pineta;6;0
1459;1624767.195;4841959.1453;152;;pineta;6;0
1460;1624867.195;4841959.1453;152;;pineta;6;0
1461;1624967.195;4841959.1453;152;;pineta;6;0
1462;1625067.195;4841959.1453;152;;pineta;6;0
1465;1625367.195;4841959.1453;154;;pineta;6;0
1514;1624567.195;4841859.1453;158;;pineta;6;0
1515;1624667.195;4841859.1453;158;;pineta;6;0
1571;1624567.195;4841759.1453;158;;pineta;6;0
1572;1624667.195;4841759.1453;158;;pineta;6;0
1573;1624767.195;4841759.1453;158;;pineta;6;0
1628;1624567.195;4841659.1453;158;;pineta;6;0
1629;1624667.195;4841659.1453;158;;pineta;6;0
1630;1624767.195;4841659.1453;158;;pineta;6;0
1631;1624867.195;4841659.1453;158;;pineta;6;0
1685;1624567.195;4841559.1453;158;;pineta;6;0
1686;1624667.195;4841559.1453;158;;pineta;6;0
1687;1624767.195;4841559.1453;158;;pineta;6;0
1688;1624867.195;4841559.1453;158;;pineta;6;0
1689;1624967.195;4841559.1453;158;;pineta;6;0
1743;1624667.195;4841459.1453;158;;pineta;6;0
1744;1624767.195;4841459.1453;158;;pineta;6;0
1745;1624867.195;4841459.1453;158;;pineta;6;0
1746;1624967.195;4841459.1453;158;;pineta;6;0
1455;1624367.195;4841959.1453;158;;pineta;6;0
1512;1624367.195;4841859.1453;158;;pineta;6;0
1513;1624467.195;4841859.1453;158;;pineta;6;0
1684;1624467.195;4841559.1453;158;;pineta;6;0
1568;1624267.195;4841759.1453;158;;pineta;6;0
1569;1624367.195;4841759.1453;158;;pineta;6;0
1570;1624467.195;4841759.1453;158;;pineta;6;0
1627;1624467.195;4841659.1453;158;;pineta;6;0
715;1624467.195;4843259.1453;159;;pineta;6;0
775;1624767.195;4843159.1453;159;;pineta;6;0
537;1623767.195;4843559.1453;159;;pineta;6;0
594;1623767.195;4843459.1453;159;;pineta;6;0
651;1623767.195;4843359.1453;159;;pineta;6;0
830;1624567.195;4843059.1453;159;;pineta;6;0
831;1624667.195;4843059.1453;159;;pineta;6;0
887;1624567.195;4842959.1453;159;;pineta;6;0
539;1623967.195;4843559.1453;159;;pineta;6;0
885;1624367.195;4842959.1453;159;;pineta;6;0
886;1624467.195;4842959.1453;159;;pineta;6;0
942;1624367.195;4842859.1453;159;;pineta;6;0
943;1624467.195;4842859.1453;159;;pineta;6;0
600;1624367.195;4843459.1453;159;;pineta;6;0
601;1624467.195;4843459.1453;159;;pineta;6;0
656;1624267.195;4843359.1453;159;;pineta;6;0
657;1624367.195;4843359.1453;159;;pineta;6;0
713;1624267.195;4843259.1453;159;;pineta;6;0
714;1624367.195;4843259.1453;159;;pineta;6;0
770;1624267.195;4843159.1453;159;;pineta;6;0
827;1624267.195;4843059.1453;159;;pineta;6;0
829;1624467.195;4843059.1453;159;;pineta;6;0
941;1624267.195;4842859.1453;159;;pineta;6;0
481;1623867.195;4843659.1453;159;;pineta;6;0
595;1623867.195;4843459.1453;159;;pineta;6;0
652;1623867.195;4843359.1453;159;;pineta;6;0
707;1623667.195;4843259.1453;159;;pineta;6;0
708;1623767.195;4843259.1453;159;;pineta;6;0
709;1623867.195;4843259.1453;159;;pineta;6;0
764;1623667.195;4843159.1453;159;;pineta;6;0
765;1623767.195;4843159.1453;159;;pineta;6;0
766;1623867.195;4843159.1453;159;;pineta;6;0
540;1624067.195;4843559.1453;159;;pineta;6;0
596;1623967.195;4843459.1453;159;;pineta;6;0
597;1624067.195;4843459.1453;159;;pineta;6;0
598;1624167.195;4843459.1453;159;;pineta;6;0
653;1623967.195;4843359.1453;159;;pineta;6;0
654;1624067.195;4843359.1453;159;;pineta;6;0
655;1624167.195;4843359.1453;159;;pineta;6;0
710;1623967.195;4843259.1453;159;;pineta;6;0
711;1624067.195;4843259.1453;159;;pineta;6;0
712;1624167.195;4843259.1453;159;;pineta;6;0
767;1623967.195;4843159.1453;159;;pineta;6;0
768;1624067.195;4843159.1453;159;;pineta;6;0
769;1624167.195;4843159.1453;159;;pineta;6;0
823;1623867.195;4843059.1453;159;;pineta;6;0
824;1623967.195;4843059.1453;159;;pineta;6;0
825;1624067.195;4843059.1453;159;;pineta;6;0
826;1624167.195;4843059.1453;159;;pineta;6;0
882;1624067.195;4842959.1453;159;;pineta;6;0
883;1624167.195;4842959.1453;159;;pineta;6;0
938;1623967.195;4842859.1453;159;;pineta;6;0
2154;1625867.195;4840759.1453;160;;pineta;6;0
1752;1625567.195;4841459.1453;160;;pineta;6;0
1755;1625867.195;4841459.1453;160;;pineta;6;0
1810;1625667.195;4841359.1453;160;;pineta;6;0
1811;1625767.195;4841359.1453;160;;pineta;6;0
1812;1625867.195;4841359.1453;160;;pineta;6;0
1867;1625667.195;4841259.1453;160;;pineta;6;0
1868;1625767.195;4841259.1453;160;;pineta;6;0
1869;1625867.195;4841259.1453;160;;pineta;6;0
1981;1625667.195;4841059.1453;160;;pineta;6;0
1982;1625767.195;4841059.1453;160;;pineta;6;0
2038;1625667.195;4840959.1453;160;;pineta;6;0
2039;1625767.195;4840959.1453;160;;pineta;6;0
2040;1625867.195;4840959.1453;160;;pineta;6;0
1927;1625967.195;4841159.1453;160;;pineta;6;0
1929;1626167.195;4841159.1453;160;;pineta;6;0
1985;1626067.195;4841059.1453;160;;pineta;6;0
1986;1626167.195;4841059.1453;160;;pineta;6;0
2041;1625967.195;4840959.1453;160;;pineta;6;0
2042;1626067.195;4840959.1453;160;;pineta;6;0
1756;1625967.195;4841459.1453;160;;pineta;6;0
1757;1626067.195;4841459.1453;160;;pineta;6;0
1758;1626167.195;4841459.1453;160;;pineta;6;0
1813;1625967.195;4841359.1453;160;;pineta;6;0
1814;1626067.195;4841359.1453;160;;pineta;6;0
1588;1626267.195;4841759.1453;160;;pineta;6;0
1642;1625967.195;4841659.1453;160;;pineta;6;0
1643;1626067.195;4841659.1453;160;;pineta;6;0
1644;1626167.195;4841659.1453;160;;pineta;6;0
1645;1626267.195;4841659.1453;160;;pineta;6;0
1699;1625967.195;4841559.1453;160;;pineta;6;0
1700;1626067.195;4841559.1453;160;;pineta;6;0
1701;1626167.195;4841559.1453;160;;pineta;6;0
1702;1626267.195;4841559.1453;160;;pineta;6;0
1703;1626367.195;4841559.1453;160;;pineta;6;0
1759;1626267.195;4841459.1453;160;;pineta;6;0
1760;1626367.195;4841459.1453;160;;pineta;6;0
1816;1626267.195;4841359.1453;160;;pineta;6;0
1817;1626367.195;4841359.1453;160;;pineta;6;0
1870;1625967.195;4841259.1453;160;;pineta;6;0
1871;1626067.195;4841259.1453;160;;pineta;6;0
1872;1626167.195;4841259.1453;160;;pineta;6;0
1873;1626267.195;4841259.1453;160;;pineta;6;0
1874;1626367.195;4841259.1453;160;;pineta;6;0
1930;1626267.195;4841159.1453;160;;pineta;6;0
1931;1626367.195;4841159.1453;160;;pineta;6;0
1987;1626267.195;4841059.1453;160;;pineta;6;0
1988;1626367.195;4841059.1453;160;;pineta;6;0
2045;1626367.195;4840959.1453;160;;pineta;6;0
2098;1625967.195;4840859.1453;160;;pineta;6;0
2099;1626067.195;4840859.1453;160;;pineta;6;0
2100;1626167.195;4840859.1453;160;;pineta;6;0
2101;1626267.195;4840859.1453;160;;pineta;6;0
2102;1626367.195;4840859.1453;160;;pineta;6;0
2155;1625967.195;4840759.1453;160;;pineta;6;0
2156;1626067.195;4840759.1453;160;;pineta;6;0
2157;1626167.195;4840759.1453;160;;pineta;6;0
2158;1626267.195;4840759.1453;160;;pineta;6;0
2159;1626367.195;4840759.1453;160;;pineta;6;0
2212;1625967.195;4840659.1453;160;;pineta;6;0
2213;1626067.195;4840659.1453;160;;pineta;6;0
2214;1626167.195;4840659.1453;160;;pineta;6;0
2215;1626267.195;4840659.1453;160;;pineta;6;0
2216;1626367.195;4840659.1453;160;;pineta;6;0
2269;1625967.195;4840559.1453;160;;pineta;6;0
2270;1626067.195;4840559.1453;160;;pineta;6;0
2271;1626167.195;4840559.1453;160;;pineta;6;0
2272;1626267.195;4840559.1453;160;;pineta;6;0
2273;1626367.195;4840559.1453;160;;pineta;6;0
2330;1626367.195;4840459.1453;160;;pineta;6;0
2065;1622667.195;4840859.1453;161;;formazione_di_pino_post_incendio;7;0
2066;1622767.195;4840859.1453;161;;formazione_di_pino_post_incendio;7;0
2124;1622867.195;4840759.1453;161;;formazione_di_pino_post_incendio;7;0
2125;1622967.195;4840759.1453;161;;formazione_di_pino_post_incendio;7;0
2181;1622867.195;4840659.1453;161;;formazione_di_pino_post_incendio;7;0
2182;1622967.195;4840659.1453;161;;formazione_di_pino_post_incendio;7;0
2183;1623067.195;4840659.1453;161;;formazione_di_pino_post_incendio;7;0
2239;1622967.195;4840559.1453;161;;formazione_di_pino_post_incendio;7;0
2378;1625467.195;4840359.1453;162;;formazione_di_pino_post_incendio;7;0
2379;1625567.195;4840359.1453;162;;formazione_di_pino_post_incendio;7;0
2436;1625567.195;4840259.1453;162;;formazione_di_pino_post_incendio;7;0
2326;1625967.195;4840459.1453;162;;formazione_di_pino_post_incendio;7;0
2327;1626067.195;4840459.1453;162;;formazione_di_pino_post_incendio;7;0
2380;1625667.195;4840359.1453;162;;formazione_di_pino_post_incendio;7;0
2381;1625767.195;4840359.1453;162;;formazione_di_pino_post_incendio;7;0
2382;1625867.195;4840359.1453;162;;formazione_di_pino_post_incendio;7;0
2383;1625967.195;4840359.1453;162;;formazione_di_pino_post_incendio;7;0
2437;1625667.195;4840259.1453;162;;formazione_di_pino_post_incendio;7;0
2438;1625767.195;4840259.1453;162;;formazione_di_pino_post_incendio;7;0
2441;1626067.195;4840259.1453;162;;formazione_di_pino_post_incendio;7;0
2142;1624667.195;4840759.1453;163;;formazione_di_pino_post_incendio;7;0
2143;1624767.195;4840759.1453;163;;formazione_di_pino_post_incendio;7;0
2144;1624867.195;4840759.1453;163;;formazione_di_pino_post_incendio;7;0
2198;1624567.195;4840659.1453;163;;formazione_di_pino_post_incendio;7;0
2199;1624667.195;4840659.1453;163;;formazione_di_pino_post_incendio;7;0
2200;1624767.195;4840659.1453;163;;formazione_di_pino_post_incendio;7;0
2201;1624867.195;4840659.1453;163;;formazione_di_pino_post_incendio;7;0
2202;1624967.195;4840659.1453;163;;formazione_di_pino_post_incendio;7;0
2253;1624367.195;4840559.1453;163;;formazione_di_pino_post_incendio;7;0
2255;1624567.195;4840559.1453;163;;formazione_di_pino_post_incendio;7;0
2256;1624667.195;4840559.1453;163;;formazione_di_pino_post_incendio;7;0
2257;1624767.195;4840559.1453;163;;formazione_di_pino_post_incendio;7;0
2258;1624867.195;4840559.1453;163;;formazione_di_pino_post_incendio;7;0
2259;1624967.195;4840559.1453;163;;formazione_di_pino_post_incendio;7;0
2309;1624267.195;4840459.1453;163;;formazione_di_pino_post_incendio;7;0
2310;1624367.195;4840459.1453;163;;formazione_di_pino_post_incendio;7;0
2311;1624467.195;4840459.1453;163;;formazione_di_pino_post_incendio;7;0
2314;1624767.195;4840459.1453;163;;formazione_di_pino_post_incendio;7;0
2315;1624867.195;4840459.1453;163;;formazione_di_pino_post_incendio;7;0
2316;1624967.195;4840459.1453;163;;formazione_di_pino_post_incendio;7;0
2930;1623667.195;4839359.1453;163;;formazione_di_pino_post_incendio;7;0
2358;1623467.195;4840359.1453;163;;formazione_di_pino_post_incendio;7;0
2361;1623767.195;4840359.1453;163;;formazione_di_pino_post_incendio;7;0
2362;1623867.195;4840359.1453;163;;formazione_di_pino_post_incendio;7;0
2364;1624067.195;4840359.1453;163;;formazione_di_pino_post_incendio;7;0
2368;1624467.195;4840359.1453;163;;formazione_di_pino_post_incendio;7;0
2369;1624567.195;4840359.1453;163;;formazione_di_pino_post_incendio;7;0
2370;1624667.195;4840359.1453;163;;formazione_di_pino_post_incendio;7;0
2371;1624767.195;4840359.1453;163;;formazione_di_pino_post_incendio;7;0
2372;1624867.195;4840359.1453;163;;formazione_di_pino_post_incendio;7;0
2415;1623467.195;4840259.1453;163;;formazione_di_pino_post_incendio;7;0
2416;1623567.195;4840259.1453;163;;formazione_di_pino_post_incendio;7;0
2417;1623667.195;4840259.1453;163;;formazione_di_pino_post_incendio;7;0
2418;1623767.195;4840259.1453;163;;formazione_di_pino_post_incendio;7;0
2420;1623967.195;4840259.1453;163;;formazione_di_pino_post_incendio;7;0
2421;1624067.195;4840259.1453;163;;formazione_di_pino_post_incendio;7;0
2423;1624267.195;4840259.1453;163;;formazione_di_pino_post_incendio;7;0
2424;1624367.195;4840259.1453;163;;formazione_di_pino_post_incendio;7;0
2427;1624667.195;4840259.1453;163;;formazione_di_pino_post_incendio;7;0
2428;1624767.195;4840259.1453;163;;formazione_di_pino_post_incendio;7;0
2429;1624867.195;4840259.1453;163;;formazione_di_pino_post_incendio;7;0
2430;1624967.195;4840259.1453;163;;formazione_di_pino_post_incendio;7;0
2472;1623467.195;4840159.1453;163;;formazione_di_pino_post_incendio;7;0
2473;1623567.195;4840159.1453;163;;formazione_di_pino_post_incendio;7;0
2474;1623667.195;4840159.1453;163;;formazione_di_pino_post_incendio;7;0
2475;1623767.195;4840159.1453;163;;formazione_di_pino_post_incendio;7;0
2476;1623867.195;4840159.1453;163;;formazione_di_pino_post_incendio;7;0
2477;1623967.195;4840159.1453;163;;formazione_di_pino_post_incendio;7;0
2479;1624167.195;4840159.1453;163;;formazione_di_pino_post_incendio;7;0
2481;1624367.195;4840159.1453;163;;formazione_di_pino_post_incendio;7;0
2482;1624467.195;4840159.1453;163;;formazione_di_pino_post_incendio;7;0
2483;1624567.195;4840159.1453;163;;formazione_di_pino_post_incendio;7;0
2485;1624767.195;4840159.1453;163;;formazione_di_pino_post_incendio;7;0
2486;1624867.195;4840159.1453;163;;formazione_di_pino_post_incendio;7;0
2487;1624967.195;4840159.1453;163;;formazione_di_pino_post_incendio;7;0
2529;1623467.195;4840059.1453;163;;formazione_di_pino_post_incendio;7;0
2530;1623567.195;4840059.1453;163;;formazione_di_pino_post_incendio;7;0
2531;1623667.195;4840059.1453;163;;formazione_di_pino_post_incendio;7;0
2532;1623767.195;4840059.1453;163;;formazione_di_pino_post_incendio;7;0
2533;1623867.195;4840059.1453;163;;formazione_di_pino_post_incendio;7;0
2534;1623967.195;4840059.1453;163;;formazione_di_pino_post_incendio;7;0
2536;1624167.195;4840059.1453;163;;formazione_di_pino_post_incendio;7;0
2537;1624267.195;4840059.1453;163;;formazione_di_pino_post_incendio;7;0
2538;1624367.195;4840059.1453;163;;formazione_di_pino_post_incendio;7;0
2540;1624567.195;4840059.1453;163;;formazione_di_pino_post_incendio;7;0
2541;1624667.195;4840059.1453;163;;formazione_di_pino_post_incendio;7;0
2544;1624967.195;4840059.1453;163;;formazione_di_pino_post_incendio;7;0
2587;1623567.195;4839959.1453;163;;formazione_di_pino_post_incendio;7;0
2588;1623667.195;4839959.1453;163;;formazione_di_pino_post_incendio;7;0
2589;1623767.195;4839959.1453;163;;formazione_di_pino_post_incendio;7;0
2590;1623867.195;4839959.1453;163;;formazione_di_pino_post_incendio;7;0
2591;1623967.195;4839959.1453;163;;formazione_di_pino_post_incendio;7;0
2592;1624067.195;4839959.1453;163;;formazione_di_pino_post_incendio;7;0
2593;1624167.195;4839959.1453;163;;formazione_di_pino_post_incendio;7;0
2594;1624267.195;4839959.1453;163;;formazione_di_pino_post_incendio;7;0
2595;1624367.195;4839959.1453;163;;formazione_di_pino_post_incendio;7;0
2596;1624467.195;4839959.1453;163;;formazione_di_pino_post_incendio;7;0
2597;1624567.195;4839959.1453;163;;formazione_di_pino_post_incendio;7;0
2598;1624667.195;4839959.1453;163;;formazione_di_pino_post_incendio;7;0
2643;1623467.195;4839859.1453;163;;formazione_di_pino_post_incendio;7;0
2644;1623567.195;4839859.1453;163;;formazione_di_pino_post_incendio;7;0
2645;1623667.195;4839859.1453;163;;formazione_di_pino_post_incendio;7;0
2646;1623767.195;4839859.1453;163;;formazione_di_pino_post_incendio;7;0
2647;1623867.195;4839859.1453;163;;formazione_di_pino_post_incendio;7;0
2648;1623967.195;4839859.1453;163;;formazione_di_pino_post_incendio;7;0
2651;1624267.195;4839859.1453;163;;formazione_di_pino_post_incendio;7;0
2652;1624367.195;4839859.1453;163;;formazione_di_pino_post_incendio;7;0
2654;1624567.195;4839859.1453;163;;formazione_di_pino_post_incendio;7;0
2655;1624667.195;4839859.1453;163;;formazione_di_pino_post_incendio;7;0
2658;1624967.195;4839859.1453;163;;formazione_di_pino_post_incendio;7;0
2659;1625067.195;4839859.1453;163;;formazione_di_pino_post_incendio;7;0
2660;1625167.195;4839859.1453;163;;formazione_di_pino_post_incendio;7;0
2700;1623467.195;4839759.1453;163;;formazione_di_pino_post_incendio;7;0
2701;1623567.195;4839759.1453;163;;formazione_di_pino_post_incendio;7;0
2702;1623667.195;4839759.1453;163;;formazione_di_pino_post_incendio;7;0
2703;1623767.195;4839759.1453;163;;formazione_di_pino_post_incendio;7;0
2704;1623867.195;4839759.1453;163;;formazione_di_pino_post_incendio;7;0
2706;1624067.195;4839759.1453;163;;formazione_di_pino_post_incendio;7;0
2707;1624167.195;4839759.1453;163;;formazione_di_pino_post_incendio;7;0
2709;1624367.195;4839759.1453;163;;formazione_di_pino_post_incendio;7;0
2711;1624567.195;4839759.1453;163;;formazione_di_pino_post_incendio;7;0
2712;1624667.195;4839759.1453;163;;formazione_di_pino_post_incendio;7;0
2713;1624767.195;4839759.1453;163;;formazione_di_pino_post_incendio;7;0
2714;1624867.195;4839759.1453;163;;formazione_di_pino_post_incendio;7;0
2715;1624967.195;4839759.1453;163;;formazione_di_pino_post_incendio;7;0
2716;1625067.195;4839759.1453;163;;formazione_di_pino_post_incendio;7;0
2717;1625167.195;4839759.1453;163;;formazione_di_pino_post_incendio;7;0
2757;1623467.195;4839659.1453;163;;formazione_di_pino_post_incendio;7;0
2758;1623567.195;4839659.1453;163;;formazione_di_pino_post_incendio;7;0
2759;1623667.195;4839659.1453;163;;formazione_di_pino_post_incendio;7;0
2760;1623767.195;4839659.1453;163;;formazione_di_pino_post_incendio;7;0
2761;1623867.195;4839659.1453;163;;formazione_di_pino_post_incendio;7;0
2764;1624167.195;4839659.1453;163;;formazione_di_pino_post_incendio;7;0
2765;1624267.195;4839659.1453;163;;formazione_di_pino_post_incendio;7;0
2769;1624667.195;4839659.1453;163;;formazione_di_pino_post_incendio;7;0
2770;1624767.195;4839659.1453;163;;formazione_di_pino_post_incendio;7;0
2772;1624967.195;4839659.1453;163;;formazione_di_pino_post_incendio;7;0
2773;1625067.195;4839659.1453;163;;formazione_di_pino_post_incendio;7;0
2774;1625167.195;4839659.1453;163;;formazione_di_pino_post_incendio;7;0
2814;1623467.195;4839559.1453;163;;formazione_di_pino_post_incendio;7;0
2815;1623567.195;4839559.1453;163;;formazione_di_pino_post_incendio;7;0
2816;1623667.195;4839559.1453;163;;formazione_di_pino_post_incendio;7;0
2817;1623767.195;4839559.1453;163;;formazione_di_pino_post_incendio;7;0
2818;1623867.195;4839559.1453;163;;formazione_di_pino_post_incendio;7;0
2826;1624667.195;4839559.1453;163;;formazione_di_pino_post_incendio;7;0
2827;1624767.195;4839559.1453;163;;formazione_di_pino_post_incendio;7;0
2828;1624867.195;4839559.1453;163;;formazione_di_pino_post_incendio;7;0
2829;1624967.195;4839559.1453;163;;formazione_di_pino_post_incendio;7;0
2830;1625067.195;4839559.1453;163;;formazione_di_pino_post_incendio;7;0
2831;1625167.195;4839559.1453;163;;formazione_di_pino_post_incendio;7;0
2832;1625267.195;4839559.1453;163;;formazione_di_pino_post_incendio;7;0
2871;1623467.195;4839459.1453;163;;formazione_di_pino_post_incendio;7;0
2872;1623567.195;4839459.1453;163;;formazione_di_pino_post_incendio;7;0
2873;1623667.195;4839459.1453;163;;formazione_di_pino_post_incendio;7;0
2874;1623767.195;4839459.1453;163;;formazione_di_pino_post_incendio;7;0
2875;1623867.195;4839459.1453;163;;formazione_di_pino_post_incendio;7;0
2876;1623967.195;4839459.1453;163;;formazione_di_pino_post_incendio;7;0
2877;1624067.195;4839459.1453;163;;formazione_di_pino_post_incendio;7;0
2883;1624667.195;4839459.1453;163;;formazione_di_pino_post_incendio;7;0
2884;1624767.195;4839459.1453;163;;formazione_di_pino_post_incendio;7;0
2885;1624867.195;4839459.1453;163;;formazione_di_pino_post_incendio;7;0
2886;1624967.195;4839459.1453;163;;formazione_di_pino_post_incendio;7;0
2887;1625067.195;4839459.1453;163;;formazione_di_pino_post_incendio;7;0
2889;1625267.195;4839459.1453;163;;formazione_di_pino_post_incendio;7;0
