Timestamp;Temp. Ambiente
2023-04-26 00:39:13;11.49
2023-04-26 00:59:13;11.49
2023-04-26 01:19:13;11.53
2023-04-26 01:39:13;11.49
2023-04-26 01:59:12;11.46
2023-04-26 02:19:12;11.48
2023-04-26 02:39:12;11.49
2023-04-26 02:59:12;11.43
2023-04-26 03:19:11;11.44
2023-04-26 03:39:11;11.45
2023-04-26 03:59:11;11.42
2023-04-26 04:19:11;11.38
2023-04-26 04:39:11;11.36
2023-04-26 04:59:10;11.36
2023-04-26 05:19:10;11.34
2023-04-26 05:39:10;11.31
2023-04-26 05:59:10;11.32
2023-04-26 06:19:09;11.31
2023-04-26 06:39:09;11.29
2023-04-26 06:59:09;11.27
2023-04-26 07:19:09;11.23
2023-04-26 07:39:09;11.26
2023-04-26 07:59:08;11.25
2023-04-26 08:19:08;11.3
2023-04-26 08:39:08;11.26
2023-04-26 08:59:08;11.27
2023-04-26 09:19:07;11.29
2023-04-26 09:39:07;11.29
2023-04-26 09:59:07;11.27
2023-04-26 10:19:07;11.34
2023-04-26 10:39:07;11.3
2023-04-26 10:59:06;11.38
2023-04-26 11:19:06;11.34
2023-04-26 11:39:06;11.35
2023-04-26 11:59:06;11.46
2023-04-26 12:19:06;11.64
2023-04-26 12:39:05;11.77
2023-04-26 12:59:05;11.63
2023-04-26 13:19:05;11.57
2023-04-26 13:39:05;11.54
2023-04-26 13:59:05;11.53
2023-04-26 14:19:04;11.57
2023-04-26 14:39:04;11.58
2023-04-26 14:59:04;11.6
2023-04-26 15:19:04;11.57
2023-04-26 15:39:03;11.64
2023-04-26 15:59:03;11.63
2023-04-26 16:19:04;11.64
2023-04-26 16:39:04;11.62
2023-04-26 16:59:02;11.59
2023-04-26 17:19:02;11.58
2023-04-26 17:39:02;11.53
2023-04-26 17:59:02;11.54
2023-04-26 18:19:02;11.5
2023-04-26 18:39:01;11.46
2023-04-26 18:59:02;11.42
2023-04-26 19:19:01;11.42
2023-04-26 19:39:01;11.41
2023-04-26 19:59:00;11.38
2023-04-26 20:19:00;11.36
2023-04-26 20:39:02;11.27
2023-04-26 20:59:00;11.24
2023-04-26 21:19:00;11.16
2023-04-26 21:38:59;11.13
2023-04-26 21:58:59;11.1
2023-04-26 22:18:59;11.11
2023-04-26 22:38:59;11.07
2023-04-26 22:59:01;11.03
2023-04-26 23:18:58;11.02
2023-04-26 23:38:59;10.97
2023-04-26 23:58:58;11.01
2023-04-27 00:18:58;10.96
2023-04-27 00:38:58;10.9
2023-04-27 00:58:57;10.89
2023-04-27 01:18:57;10.87
2023-04-27 01:38:57;10.8
2023-04-27 01:58:57;10.78
2023-04-27 02:18:56;10.8
2023-04-27 02:38:56;10.78
2023-04-27 02:58:56;10.72
2023-04-27 03:18:56;10.65
2023-04-27 03:38:55;10.65
2023-04-27 03:58:55;10.65
2023-04-27 04:18:55;10.63
2023-04-27 04:38:57;10.56
2023-04-27 04:58:55;10.51
2023-04-27 05:18:55;10.52
2023-04-27 05:38:54;10.52
2023-04-27 05:58:57;10.42
2023-04-27 06:18:55;10.47
2023-04-27 06:38:54;10.44
2023-04-27 06:58:55;10.48
2023-04-27 07:18:53;10.48
2023-04-27 07:38:53;10.57
2023-04-27 07:58:53;10.61
2023-04-27 08:18:53;10.7
2023-04-27 08:38:52;10.75
2023-04-27 08:58:52;10.79
2023-04-27 09:18:52;10.8
2023-04-27 09:38:52;10.84
2023-04-27 09:58:51;10.9
2023-04-27 10:18:51;11.32
2023-04-27 10:38:51;11.48
2023-04-27 10:58:51;11.49
2023-04-27 11:18:50;11.55
2023-04-27 11:38:51;11.41
2023-04-27 11:58:50;11.34
2023-04-27 12:18:53;11.27
2023-04-27 12:38:50;11.27
2023-04-27 12:58:49;11.25
2023-04-27 13:18:49;11.24
2023-04-27 13:38:49;11.32
2023-04-27 13:58:49;11.23
2023-04-27 14:18:48;11.34
2023-04-27 14:38:48;11.25
2023-04-27 14:58:48;11.32
2023-04-27 15:18:48;11.29
2023-04-27 15:38:48;11.36
2023-04-27 15:58:47;11.39
2023-04-27 16:18:47;11.3
2023-04-27 16:38:47;11.36
2023-04-27 16:58:47;11.33
2023-04-27 17:18:46;11.34
2023-04-27 17:38:46;11.35
2023-04-27 17:58:46;11.33
2023-04-27 18:18:46;11.29
2023-04-27 18:38:46;11.3
2023-04-27 18:58:45;11.29
2023-04-27 19:18:45;11.29
2023-04-27 19:38:45;11.22
2023-04-27 19:58:45;11.16
2023-04-27 20:18:44;11.14
2023-04-27 20:38:44;11.13
2023-04-27 20:58:44;11.11
2023-04-27 21:18:44;11.08
2023-04-27 21:38:44;11.06
2023-04-27 21:58:43;11.03
2023-04-27 22:18:43;11.01
2023-04-27 22:38:43;11
2023-04-27 22:58:43;10.94
2023-04-27 23:18:43;10.91
2023-04-27 23:38:42;10.91
2023-04-27 23:58:42;10.89
2023-04-28 00:18:42;10.87
2023-04-28 00:38:42;10.83
2023-04-28 00:58:41;10.82
2023-04-28 01:18:41;10.85
2023-04-28 01:38:41;10.79
2023-04-28 01:58:41;10.84
2023-04-28 02:18:41;10.8
2023-04-28 02:38:40;10.78
2023-04-28 02:58:40;10.75
2023-04-28 03:18:40;10.72
2023-04-28 03:38:40;10.69
2023-04-28 03:58:39;10.7
2023-04-28 04:18:39;10.72
2023-04-28 04:38:39;10.7
2023-04-28 04:58:39;10.65
2023-04-28 05:18:39;10.63
2023-04-28 05:38:38;10.66
2023-04-28 05:58:38;10.65
2023-04-28 06:18:38;10.62
2023-04-28 06:38:38;10.63
2023-04-28 06:58:37;10.65
2023-04-28 07:18:37;10.67
2023-04-28 07:38:37;10.76
2023-04-28 07:58:37;10.79
2023-04-28 08:18:37;10.83
