X;Y;Z;cat;ID
m;m;m;; 
R;R;A;K;V
;;;; 
xcoord;ycoord;absolute_depth;category;id_survey
;;;; 
1491298.38;4918799.00;-31.98;5;150
1491298.38;4918799.00;-32.48;5;150
1491298.38;4918799.00;-32.98;5;150
1491298.38;4918799.00;-33.48;5;150
1491298.38;4918799.00;-33.98;5;150
1491298.38;4918799.00;-34.48;5;150
1491298.38;4918799.00;-34.98;5;150
1491298.38;4918799.00;-35.48;5;150
1491298.38;4918799.00;-35.98;5;150
1491298.38;4918799.00;-36.48;5;150
1491298.38;4918799.00;-36.98;5;150
1491298.38;4918799.00;-37.48;5;150
1491002.62;4918462.50;7.23;6;151
1491002.62;4918462.50;6.73;6;151
1491002.62;4918462.50;6.23;6;151
1491002.62;4918462.50;5.73;6;151
1491002.62;4918462.50;5.23;6;151
1491002.62;4918462.50;4.73;6;151
1491002.62;4918462.50;4.23;6;151
1491002.62;4918462.50;3.73;6;151
1491002.62;4918462.50;3.23;6;151
1491002.62;4918462.50;2.73;6;151
1491002.62;4918462.50;2.23;6;151
1491002.62;4918462.50;1.73;6;151
1491002.62;4918462.50;1.23;6;151
1491002.62;4918462.50;0.73;6;151
1491002.62;4918462.50;0.23;6;151
1491002.62;4918462.50;-0.27;6;151
1491002.62;4918462.50;-0.77;6;151
1491002.62;4918462.50;-1.27;6;151
1491002.62;4918462.50;-1.77;6;151
1491002.62;4918462.50;-2.27;6;151
1491002.62;4918462.50;-2.77;6;151
1491002.62;4918462.50;-3.27;6;151
1491002.62;4918462.50;-9.77;5;151
1491002.62;4918462.50;-10.27;5;151
1491002.62;4918462.50;-10.77;5;151
1491002.62;4918462.50;-11.27;5;151
1491002.62;4918462.50;-11.77;5;151
1491002.62;4918462.50;-12.27;5;151
1491002.62;4918462.50;-12.77;5;151
1491002.62;4918462.50;-13.27;5;151
1491002.62;4918462.50;-13.77;5;151
1491002.62;4918462.50;-14.27;5;151
1491002.62;4918462.50;-14.77;5;151
1491002.62;4918462.50;-15.27;5;151
1491002.62;4918462.50;-15.77;5;151
1491002.62;4918462.50;-16.27;5;151
1491002.62;4918462.50;-16.77;5;151
1491002.62;4918462.50;-17.27;5;151
1491002.62;4918462.50;-17.77;5;151
1491002.62;4918462.50;-18.27;5;151
1491002.62;4918462.50;-18.77;5;151
1491002.62;4918462.50;-19.27;5;151
1491002.62;4918462.50;-19.77;5;151
1491002.62;4918462.50;-20.27;5;151
1491002.62;4918462.50;-20.77;5;151
1491002.62;4918462.50;-21.27;5;151
1491002.62;4918462.50;-21.77;5;151
1491002.62;4918462.50;-22.27;5;151
1491002.62;4918462.50;-22.77;5;151
1491002.62;4918462.50;-23.27;5;151
1491002.62;4918462.50;-23.77;5;151
1491002.62;4918462.50;-24.27;5;151
1491002.62;4918462.50;-24.77;5;151
1491002.62;4918462.50;-25.27;5;151
1491002.62;4918462.50;-25.77;5;151
1491002.62;4918462.50;-26.27;5;151
1491002.62;4918462.50;-26.77;5;151
1491002.62;4918462.50;-27.27;5;151
1491002.62;4918462.50;-27.77;5;151
1491002.62;4918462.50;-28.27;5;151
1491002.62;4918462.50;-28.77;5;151
1491002.62;4918462.50;-29.27;5;151
1491002.62;4918462.50;-29.77;5;151
1491002.62;4918462.50;-30.27;5;151
1491002.62;4918462.50;-30.77;5;151
1491002.62;4918462.50;-31.27;5;151
1491002.62;4918462.50;-31.77;5;151
1491002.62;4918462.50;-32.27;5;151
1491002.62;4918462.50;-32.77;5;151
1491002.62;4918462.50;-33.27;5;151
1491002.62;4918462.50;-33.77;5;151
1491002.62;4918462.50;-34.27;5;151
1491002.62;4918462.50;-34.77;5;151
1491002.62;4918462.50;-35.27;5;151
1491002.62;4918462.50;-35.77;5;151
1491002.62;4918462.50;-36.27;5;151
1491002.62;4918462.50;-36.77;5;151
1491002.62;4918462.50;-37.27;5;151
1491002.62;4918462.50;-37.77;5;151
1491002.62;4918462.50;-38.27;5;151
1491002.62;4918462.50;-38.77;5;151
1491002.62;4918462.50;-39.27;5;151
1491002.62;4918462.50;-39.77;5;151
1491002.62;4918462.50;-40.27;5;151
1491002.62;4918462.50;-40.77;5;151
1491053.25;4920170.00;17.11;6;152
1491053.25;4920170.00;16.61;6;152
1491053.25;4920170.00;16.11;6;152
1491053.25;4920170.00;15.61;6;152
1491053.25;4920170.00;15.11;6;152
1491053.25;4920170.00;14.61;6;152
1491053.25;4920170.00;14.11;6;152
1491053.25;4920170.00;13.61;6;152
1491053.25;4920170.00;13.11;6;152
1491053.25;4920170.00;12.61;6;152
1491053.25;4920170.00;12.11;6;152
1491053.25;4920170.00;11.61;6;152
1491053.25;4920170.00;11.11;6;152
1491053.25;4920170.00;10.61;6;152
1491053.25;4920170.00;10.11;6;152
1491053.25;4920170.00;9.61;6;152
1491053.25;4920170.00;9.11;6;152
1491053.25;4920170.00;8.61;6;152
1491053.25;4920170.00;8.11;6;152
1491053.25;4920170.00;7.61;6;152
1491053.25;4920170.00;7.11;6;152
1491053.25;4920170.00;6.61;6;152
1491053.25;4920170.00;6.11;6;152
1491053.25;4920170.00;5.61;6;152
1491053.25;4920170.00;5.11;6;152
1491053.25;4920170.00;4.61;6;152
1491053.25;4920170.00;4.11;6;152
1491053.25;4920170.00;3.61;6;152
1491053.25;4920170.00;3.11;6;152
1491053.25;4920170.00;2.61;6;152
1491053.25;4920170.00;2.11;6;152
1491053.25;4920170.00;-4.28;5;152
1491053.25;4920170.00;-4.78;5;152
1491053.25;4920170.00;-5.28;5;152
1491053.25;4920170.00;-5.78;5;152
1491053.25;4920170.00;-6.28;5;152
1491053.25;4920170.00;-6.78;5;152
1491053.25;4920170.00;-7.28;5;152
1491053.25;4920170.00;-7.78;5;152
1491053.25;4920170.00;-8.28;5;152
1491053.25;4920170.00;-8.78;5;152
1491053.25;4920170.00;-9.28;5;152
1491053.25;4920170.00;-9.78;5;152
1491053.25;4920170.00;-10.28;5;152
1491053.25;4920170.00;-10.78;5;152
1491053.25;4920170.00;-11.28;5;152
1491053.25;4920170.00;-11.78;5;152
1491053.25;4920170.00;-12.28;5;152
1491053.25;4920170.00;-12.78;5;152
1491053.25;4920170.00;-13.28;5;152
1491053.25;4920170.00;-13.78;5;152
1491053.25;4920170.00;-14.28;5;152
1491053.25;4920170.00;-14.78;5;152
1491053.25;4920170.00;-15.28;5;152
1491053.25;4920170.00;-15.78;5;152
1491053.25;4920170.00;-16.28;5;152
1491053.25;4920170.00;-16.78;5;152
1491053.25;4920170.00;-17.28;5;152
1491053.25;4920170.00;-17.78;5;152
1491053.25;4920170.00;-18.28;5;152
1491053.25;4920170.00;-18.78;5;152
1491053.25;4920170.00;-19.28;5;152
1491420.88;4919890.00;15.95;6;153
1491420.88;4919890.00;15.45;6;153
1491420.88;4919890.00;14.95;6;153
1491420.88;4919890.00;14.45;6;153
1491420.88;4919890.00;13.95;6;153
1491420.88;4919890.00;13.45;6;153
1491420.88;4919890.00;12.95;6;153
1491420.88;4919890.00;12.45;6;153
1491420.88;4919890.00;11.95;6;153
1491420.88;4919890.00;11.45;6;153
1491420.88;4919890.00;10.95;6;153
1491420.88;4919890.00;10.45;6;153
1491420.88;4919890.00;9.95;6;153
1491420.88;4919890.00;9.45;6;153
1491420.88;4919890.00;8.95;6;153
1491420.88;4919890.00;8.45;6;153
1491420.88;4919890.00;7.95;6;153
1491420.88;4919890.00;7.45;6;153
1491420.88;4919890.00;6.95;6;153
1491420.88;4919890.00;6.45;6;153
1491420.88;4919890.00;5.95;6;153
1491420.88;4919890.00;5.45;6;153
1491420.88;4919890.00;4.95;6;153
1491420.88;4919890.00;4.45;6;153
1491420.88;4919890.00;3.95;6;153
1491420.88;4919890.00;3.45;6;153
1491420.88;4919890.00;2.95;6;153
1491420.88;4919890.00;2.45;6;153
1491420.88;4919890.00;1.95;6;153
1491420.88;4919890.00;1.45;6;153
1491420.88;4919890.00;0.95;6;153
