Field 0,Points:0,Points:1,Points:2
77.38,517630,5000600,-2660.853027
85.9,517630,5000600,-2668.879883
85.9,517630,5000600,-2676.906982
85.9,517630,5000600,-2684.934082
85.9,517630,5000600,-2692.960938
85.9,517630,5000600,-2700.988037
85.9,517630,5000600,-2709.014893
85.9,517630,5000600,-2717.041992
85.9,517630,5000600,-2725.069092
85.9,517630,5000600,-2733.095947
85.9,517630,5000600,-2741.123047
85.9,517630,5000600,-2749.149902
85.9,517630,5000600,-2757.177002
85.9,517630,5000600,-2765.204102
85.9,517630,5000600,-2773.230957
85.9,517630,5000600,-2781.258057
85.9,517630,5000600,-2789.284912
85.9,517630,5000600,-2797.312012
85.9,517630,5000600,-2805.339111
85.9,517630,5000600,-2813.365967
85.9,517630,5000600,-2821.393066
85.9,517630,5000600,-2829.419922
85.9,517630,5000600,-2837.447021
85.9,517630,5000600,-2845.474121
85.9,517630,5000600,-2853.500977
85.9,517630,5000600,-2861.528076
85.9,517630,5000600,-2869.554932
85.9,517630,5000600,-2877.582031
85.9,517630,5000600,-2885.608887
85.9,517630,5000600,-2893.635986
85.9,517630,5000600,-2901.663086
85.9,517630,5000600,-2909.689941
85.9,517630,5000600,-2917.717041
85.9,517630,5000600,-2925.743896
85.9,517630,5000600,-2933.770996
85.9,517630,5000600,-2941.798096
85.9,517630,5000600,-2949.824951
85.9,517630,5000600,-2957.852051
85.9,517630,5000600,-2965.878906
85.9,517630,5000600,-2973.906006
85.9,517630,5000600,-2981.933105
85.9,517630,5000600,-2989.959961
85.9,517630,5000600,-2997.987061
85.9,517630,5000600,-3006.013916
85.9,517630,5000600,-3014.041016
85.9,517630,5000600,-3022.068115
85.9,517630,5000600,-3030.094971
85.9,517630,5000600,-3038.12207
85.9,517630,5000600,-3046.148926
85.9,517630,5000600,-3054.176025
85.9,517630,5000600,-3062.202881
85.9,517630,5000600,-3070.22998
85.9,517630,5000600,-3078.25708
85.9,517630,5000600,-3086.283936
85.9,517630,5000600,-3094.311035
85.9,517630,5000600,-3102.337891
85.9,517630,5000600,-3110.36499
85.9,517630,5000600,-3118.39209
85.9,517630,5000600,-3126.418945
85.9,517630,5000600,-3134.446045
85.9,517630,5000600,-3142.4729
85.9,517630,5000600,-3150.5
85.9,517630,5000600,-3158.5271
92.93,517630,5000600,-3166.553955
92.93,517630,5000600,-3174.581055
92.93,517630,5000600,-3182.60791
92.93,517630,5000600,-3190.63501
92.93,517630,5000600,-3198.662109
92.93,517630,5000600,-3206.688965
92.93,517630,5000600,-3214.716064
92.93,517630,5000600,-3222.74292
92.93,517630,5000600,-3230.77002
92.93,517630,5000600,-3238.797119
92.93,517630,5000600,-3246.823975
92.93,517630,5000600,-3254.851074
92.93,517630,5000600,-3262.87793
92.93,517630,5000600,-3270.905029
92.93,517630,5000600,-3278.931885
92.93,517630,5000600,-3286.958984
92.93,517630,5000600,-3294.986084
92.93,517630,5000600,-3303.012939
92.93,517630,5000600,-3311.040039
92.93,517630,5000600,-3319.066895
92.93,517630,5000600,-3327.093994
92.93,517630,5000600,-3335.121094
92.93,517630,5000600,-3343.147949
92.93,517630,5000600,-3351.175049
92.93,517630,5000600,-3359.201904
92.93,517630,5000600,-3367.229004
92.93,517630,5000600,-3375.256104
92.93,517630,5000600,-3383.282959
92.93,517630,5000600,-3391.310059
92.93,517630,5000600,-3399.336914
92.93,517630,5000600,-3407.364014
92.93,517630,5000600,-3415.391113
92.93,517630,5000600,-3423.417969
92.93,517630,5000600,-3431.445068
92.93,517630,5000600,-3439.471924
92.93,517630,5000600,-3447.499023
92.93,517630,5000600,-3455.525879
92.93,517630,5000600,-3463.552979
92.93,517630,5000600,-3471.580078
92.93,517630,5000600,-3479.606934
92.93,517630,5000600,-3487.634033
92.93,517630,5000600,-3495.660889
92.93,517630,5000600,-3503.687988
92.93,517630,5000600,-3511.715088
92.93,517630,5000600,-3519.741943
92.93,517630,5000600,-3527.769043
92.93,517630,5000600,-3535.795898
92.93,517630,5000600,-3543.822998
92.93,517630,5000600,-3551.850098
92.93,517630,5000600,-3559.876953
92.93,517630,5000600,-3567.904053
92.93,517630,5000600,-3575.930908
92.93,517630,5000600,-3583.958008
92.93,517630,5000600,-3591.985107
92.93,517630,5000600,-3600.011963
92.93,517630,5000600,-3608.039062
92.93,517630,5000600,-3616.065918
92.93,517630,5000600,-3624.093018
92.93,517630,5000600,-3632.120117
92.93,517630,5000600,-3640.146973
92.93,517630,5000600,-3648.174072
92.93,517630,5000600,-3656.200928
102.7,517630,5000600,-3664.228027
102.7,517630,5000600,-3672.254883
102.7,517630,5000600,-3680.281982
102.7,517630,5000600,-3688.309082
102.7,517630,5000600,-3696.335938
102.7,517630,5000600,-3704.363037
102.7,517630,5000600,-3712.389893
102.7,517630,5000600,-3720.416992
102.7,517630,5000600,-3728.444092
102.7,517630,5000600,-3736.470947
102.7,517630,5000600,-3744.498047
102.7,517630,5000600,-3752.524902
102.7,517630,5000600,-3760.552002
102.7,517630,5000600,-3768.579102
102.7,517630,5000600,-3776.605957
